order_id,customer_id,customer_age,customer_gender,city,restaurant_id,restaurant_name,cuisine,restaurant_rating,customer_rating,order_amount,delivery_distance_km,delivery_time_minutes,order_date,order_hour,payment_method,discount_applied,delivery_partner,is_late_delivery
119526,C04526,40,Male,Pune,R0125,Restaurant_62,Burger,4.7,3.5,662,7.1,38,2024-11-09,19,UPI,20,DP004,1
119527,C04527,36,Male,Delhi,R0482,Restaurant_56,South Indian,4.2,4.2,570,8.1,50,2025-09-07,16,Wallet,5,DP004,0
119528,C04528,59,Female,Chennai,R0428,Restaurant_36,South Indian,4.7,3.5,702,2.9,18,2024-01-07,21,UPI,10,DP001,1
119529,C04529,57,Male,Delhi,R0499,Restaurant_199,Desserts,4.1,3.6,558,8.6,45,2025-09-15,15,Credit Card,0,DP001,0
119530,C04530,47,Male,Chennai,R0083,Restaurant_367,North Indian,5.0,3.3,714,14.1,88,2025-01-04,19,UPI,5,DP005,0
119531,C04531,44,Male,Kolkata,R0416,Restaurant_161,South Indian,4.4,3.1,680,4.2,28,2025-08-19,5,Credit Card,25,DP005,0
119532,C04532,44,Female,Chennai,R0498,Restaurant_123,South Indian,3.8,3.8,620,1.6,9,2025-11-11,2,UPI,5,DP005,0
119533,C04533,39,Male,Pune,R0204,Restaurant_82,Burger,3.7,4.5,632,7.5,33,2025-10-30,20,UPI,0,DP002,0
119534,C04534,45,Male,Chennai,R0082,Restaurant_383,North Indian,4.8,3.5,737,8.9,48,2024-11-27,6,Credit Card,0,DP002,1
119535,C04535,49,Male,Bangalore,R0338,Restaurant_478,Desserts,4.7,4.6,590,12.2,75,2025-04-27,3,Wallet,25,DP005,1
119536,C04536,22,Male,Bangalore,R0362,Restaurant_28,Pizza,4.7,3.6,744,12.9,80,2025-10-11,13,Cash,20,DP005,0
119537,C04537,60,Male,Chennai,R0058,Restaurant_489,Burger,3.9,4.1,639,9.7,59,2025-02-23,11,Cash,25,DP003,0
119538,C04538,46,Female,Mumbai,R0403,Restaurant_57,Desserts,3.7,4.6,549,10.4,71,2024-08-13,19,Debit Card,15,DP005,0
119539,C04539,60,Female,Kolkata,R0154,Restaurant_227,North Indian,3.6,3.8,548,6.1,42,2025-03-06,11,Debit Card,20,DP003,0
119540,C04540,59,Male,Hyderabad,R0348,Restaurant_432,Biryani,3.8,4.3,575,14.1,56,2025-05-29,13,Debit Card,20,DP001,0
119541,C04541,50,Male,Chennai,R0247,Restaurant_142,South Indian,4.5,4.5,671,10.0,45,2024-06-24,7,Debit Card,0,DP004,0
119542,C04542,54,Male,Kolkata,R0316,Restaurant_474,South Indian,4.6,4.1,518,4.1,20,2025-01-11,4,Debit Card,10,DP002,1
119543,C04543,36,Female,Chennai,R0170,Restaurant_308,Burger,3.8,4.0,698,12.4,69,2025-07-15,4,Credit Card,15,DP001,1
119544,C04544,36,Male,Hyderabad,R0261,Restaurant_19,Burger,4.0,3.1,535,6.8,37,2025-07-29,11,Credit Card,0,DP004,0
119545,C04545,46,Male,Mumbai,R0106,Restaurant_130,North Indian,4.6,3.3,710,4.7,27,2025-02-24,7,Wallet,15,DP003,0
119546,C04546,32,Female,Mumbai,R0236,Restaurant_370,Desserts,4.2,4.8,729,13.7,92,2025-01-16,23,Wallet,25,DP001,0
119547,C04547,27,Female,Bangalore,R0036,Restaurant_36,Pizza,4.5,3.2,590,14.0,97,2024-11-19,3,Debit Card,0,DP004,0
119548,C04548,36,Female,Chennai,R0040,Restaurant_171,South Indian,4.0,5.0,666,12.9,77,2024-04-13,2,Cash,10,DP002,0
119549,C04549,58,Male,Mumbai,R0460,Restaurant_126,Pizza,3.5,4.5,481,10.2,64,2025-06-09,11,Wallet,10,DP001,0
119550,C04550,58,Male,Chennai,R0175,Restaurant_439,North Indian,4.7,4.0,550,11.3,62,2024-09-04,11,Wallet,25,DP004,1
119551,C04551,42,Male,Kolkata,R0320,Restaurant_399,Burger,4.7,4.9,657,5.9,34,2025-06-02,21,Wallet,25,DP001,0
119552,C04552,38,Male,Delhi,R0216,Restaurant_393,North Indian,4.9,4.7,677,9.0,60,2025-11-26,0,Credit Card,20,DP002,1
119553,C04553,28,Male,Pune,R0045,Restaurant_81,Burger,3.6,3.8,536,12.5,70,2024-02-21,6,UPI,20,DP004,0
119554,C04554,35,Male,Pune,R0120,Restaurant_11,Burger,3.9,4.4,593,7.3,39,2024-12-05,21,Debit Card,5,DP003,0
119555,C04555,41,Female,Delhi,R0407,Restaurant_488,Burger,4.9,4.8,716,9.9,53,2024-04-11,13,Wallet,25,DP002,1
119556,C04556,20,Female,Hyderabad,R0468,Restaurant_69,Biryani,3.7,3.5,497,1.4,6,2025-08-02,19,UPI,15,DP001,0
119557,C04557,18,Male,Bangalore,R0334,Restaurant_468,Chinese,4.2,4.6,419,1.9,8,2025-10-26,16,UPI,5,DP004,0
119558,C04558,28,Male,Delhi,R0069,Restaurant_366,Chinese,3.7,3.8,632,11.1,55,2024-08-30,17,UPI,10,DP005,1
119559,C04559,49,Female,Hyderabad,R0336,Restaurant_464,North Indian,4.6,3.7,482,2.7,11,2025-09-27,5,Credit Card,10,DP001,1
119560,C04560,47,Male,Mumbai,R0328,Restaurant_251,Burger,4.4,3.1,601,2.9,20,2025-04-29,0,Wallet,10,DP004,1
119561,C04561,43,Male,Chennai,R0309,Restaurant_267,Pizza,4.2,4.6,547,7.9,36,2024-06-02,19,Cash,15,DP002,0
119562,C04562,51,Female,Chennai,R0424,Restaurant_232,South Indian,4.3,3.3,659,1.2,5,2025-09-03,16,Debit Card,10,DP002,0
119563,C04563,35,Female,Chennai,R0357,Restaurant_32,Chinese,5.0,3.1,793,12.2,79,2024-06-09,21,Debit Card,0,DP003,1
119564,C04564,49,Female,Bangalore,R0189,Restaurant_383,Desserts,3.7,4.0,474,8.4,42,2024-03-20,11,Cash,20,DP003,0
119565,C04565,25,Female,Chennai,R0325,Restaurant_494,Burger,3.8,3.2,544,11.4,54,2025-01-31,22,UPI,20,DP002,1
119566,C04566,20,Female,Kolkata,R0159,Restaurant_86,Pizza,4.0,3.7,626,2.7,13,2025-03-16,1,Cash,15,DP003,1
119567,C04567,22,Male,Bangalore,R0089,Restaurant_64,Desserts,4.4,4.8,511,3.2,21,2025-09-16,15,Debit Card,0,DP003,1
119568,C04568,42,Female,Kolkata,R0453,Restaurant_475,Chinese,3.6,4.6,645,13.6,82,2025-07-31,8,Wallet,0,DP003,0
119569,C04569,49,Female,Kolkata,R0430,Restaurant_411,Chinese,4.7,3.5,571,5.3,30,2025-05-31,10,UPI,5,DP001,0
119570,C04570,27,Female,Kolkata,R0037,Restaurant_33,Chinese,4.5,4.8,701,5.9,40,2024-11-01,14,Credit Card,20,DP005,0
119571,C04571,29,Male,Bangalore,R0271,Restaurant_393,Burger,4.4,3.2,517,7.6,43,2025-07-25,12,Wallet,25,DP005,0
119572,C04572,58,Male,Hyderabad,R0021,Restaurant_284,South Indian,5.0,4.7,526,4.4,25,2024-05-23,13,Wallet,20,DP003,1
119573,C04573,19,Female,Pune,R0447,Restaurant_346,South Indian,3.8,3.7,577,7.9,38,2024-09-10,7,Debit Card,0,DP001,0
119574,C04574,34,Female,Kolkata,R0142,Restaurant_26,Pizza,3.5,3.7,533,5.8,34,2025-12-20,21,Cash,15,DP005,0
119575,C04575,37,Male,Bangalore,R0092,Restaurant_387,North Indian,4.7,4.0,550,5.7,26,2024-06-11,18,UPI,25,DP004,0
119576,C04576,27,Male,Kolkata,R0351,Restaurant_63,North Indian,4.9,3.6,470,2.3,10,2024-04-11,14,Cash,25,DP005,0
119577,C04577,55,Female,Mumbai,R0414,Restaurant_358,South Indian,4.2,4.5,622,4.9,24,2024-07-27,6,UPI,10,DP001,1
119578,C04578,54,Female,Mumbai,R0463,Restaurant_159,Desserts,4.0,4.9,728,12.0,49,2024-10-01,10,UPI,10,DP003,0
119579,C04579,56,Female,Pune,R0011,Restaurant_164,Chinese,4.2,4.4,578,11.1,70,2025-11-17,16,Debit Card,5,DP001,0
119580,C04580,31,Male,Bangalore,R0462,Restaurant_419,Desserts,4.5,3.4,617,4.1,26,2024-09-26,3,Wallet,10,DP002,1
119581,C04581,43,Female,Hyderabad,R0211,Restaurant_33,South Indian,4.0,4.1,536,10.1,41,2024-01-18,15,Credit Card,15,DP003,0
119582,C04582,19,Female,Pune,R0247,Restaurant_333,North Indian,4.8,4.3,535,9.7,62,2025-01-06,11,UPI,10,DP005,0
119583,C04583,21,Male,Delhi,R0395,Restaurant_406,Desserts,4.7,4.8,599,12.3,79,2025-12-27,3,Debit Card,0,DP003,1
119584,C04584,41,Female,Hyderabad,R0334,Restaurant_488,Desserts,4.7,3.9,567,2.1,12,2025-03-17,0,Credit Card,25,DP002,1
119585,C04585,57,Female,Mumbai,R0123,Restaurant_240,Desserts,4.6,4.2,634,7.5,38,2024-04-02,6,Credit Card,5,DP005,1
119586,C04586,47,Male,Hyderabad,R0192,Restaurant_181,North Indian,4.2,4.4,499,4.6,29,2025-07-01,0,UPI,0,DP002,0
119587,C04587,20,Female,Chennai,R0037,Restaurant_446,Desserts,4.0,3.3,704,13.6,62,2024-01-08,16,Cash,15,DP005,1
119588,C04588,25,Male,Delhi,R0364,Restaurant_95,Chinese,4.9,4.1,741,10.3,59,2025-05-29,11,Debit Card,15,DP004,0
119589,C04589,52,Male,Pune,R0295,Restaurant_41,Chinese,4.6,3.4,691,8.6,38,2024-09-27,17,Cash,0,DP003,1
119590,C04590,24,Female,Delhi,R0308,Restaurant_119,South Indian,3.7,4.9,499,13.4,90,2025-09-04,15,Cash,5,DP004,1
119591,C04591,53,Female,Bangalore,R0236,Restaurant_50,Desserts,4.9,4.3,744,11.2,73,2024-10-04,16,Wallet,15,DP002,1
119592,C04592,47,Female,Hyderabad,R0058,Restaurant_265,Chinese,3.8,4.1,627,4.9,27,2025-12-25,2,UPI,5,DP003,1
119593,C04593,48,Female,Hyderabad,R0280,Restaurant_324,Biryani,4.6,3.8,700,13.7,83,2025-11-03,14,Cash,0,DP004,1
119594,C04594,49,Male,Pune,R0128,Restaurant_392,South Indian,3.5,4.6,652,14.0,80,2024-08-08,14,UPI,0,DP004,0
119595,C04595,30,Male,Pune,R0204,Restaurant_446,South Indian,4.3,3.8,531,11.0,54,2024-10-13,21,Wallet,20,DP002,0
119596,C04596,23,Male,Bangalore,R0139,Restaurant_293,Pizza,3.9,5.0,558,5.5,38,2025-06-09,17,UPI,10,DP002,1
119597,C04597,50,Male,Mumbai,R0088,Restaurant_89,Burger,3.7,3.7,580,4.9,25,2025-02-28,15,Cash,25,DP002,0
119598,C04598,29,Female,Delhi,R0027,Restaurant_222,Desserts,4.0,4.7,673,8.9,51,2024-12-02,23,Credit Card,10,DP003,0
119599,C04599,30,Female,Delhi,R0083,Restaurant_20,North Indian,3.8,5.0,596,14.4,58,2025-06-16,20,Debit Card,5,DP001,1
119600,C04600,39,Male,Pune,R0474,Restaurant_490,Chinese,3.5,4.3,672,10.6,67,2024-12-26,13,Credit Card,15,DP001,0
119601,C04601,47,Male,Kolkata,R0087,Restaurant_412,Biryani,4.8,3.3,629,11.9,81,2025-01-28,1,Cash,25,DP002,0
119602,C04602,55,Male,Pune,R0452,Restaurant_330,Burger,3.7,3.9,469,6.9,35,2025-05-25,14,UPI,15,DP005,1
119603,C04603,21,Female,Hyderabad,R0382,Restaurant_289,Burger,4.8,4.3,673,13.9,72,2024-01-04,4,Credit Card,0,DP001,1
119604,C04604,46,Male,Pune,R0410,Restaurant_2,Chinese,4.8,4.4,606,13.8,82,2025-11-25,13,UPI,15,DP004,1
119605,C04605,29,Female,Hyderabad,R0347,Restaurant_442,South Indian,4.1,4.6,493,11.7,74,2024-02-11,17,Wallet,20,DP004,1
119606,C04606,23,Male,Pune,R0389,Restaurant_261,Chinese,5.0,4.3,608,6.6,45,2025-09-26,3,Debit Card,10,DP001,0
119607,C04607,21,Female,Pune,R0301,Restaurant_3,South Indian,5.0,4.9,810,14.5,85,2024-01-12,8,Wallet,0,DP004,0
119608,C04608,28,Male,Kolkata,R0224,Restaurant_423,North Indian,4.3,4.7,653,4.2,22,2025-05-19,12,Credit Card,25,DP001,1
119609,C04609,25,Male,Pune,R0489,Restaurant_194,Chinese,4.7,3.9,687,3.0,15,2024-12-16,22,UPI,5,DP004,1
119610,C04610,58,Male,Kolkata,R0291,Restaurant_181,Chinese,3.8,3.7,511,4.4,24,2024-12-11,21,Wallet,20,DP001,1
119611,C04611,38,Male,Chennai,R0045,Restaurant_320,Pizza,5.0,4.0,614,9.9,48,2025-12-01,18,Debit Card,5,DP003,1
119612,C04612,21,Male,Hyderabad,R0465,Restaurant_378,Biryani,4.7,3.8,469,1.6,9,2025-08-17,11,Credit Card,0,DP004,1
119613,C04613,51,Female,Pune,R0027,Restaurant_126,Burger,4.1,5.0,545,5.6,31,2025-12-30,9,Cash,15,DP004,1
119614,C04614,49,Female,Hyderabad,R0500,Restaurant_432,North Indian,3.9,4.3,632,9.5,61,2024-02-01,3,Debit Card,20,DP001,1
119615,C04615,51,Male,Pune,R0077,Restaurant_154,Pizza,4.8,3.7,501,7.4,31,2024-08-10,2,UPI,0,DP004,1
119616,C04616,21,Female,Delhi,R0105,Restaurant_440,Burger,3.7,5.0,606,8.2,33,2025-02-28,7,Debit Card,5,DP001,1
119617,C04617,23,Male,Chennai,R0468,Restaurant_52,Pizza,4.2,4.6,528,5.2,28,2025-05-10,3,Credit Card,10,DP003,1
119618,C04618,52,Female,Delhi,R0282,Restaurant_207,South Indian,4.9,3.6,646,5.9,36,2025-11-10,0,Debit Card,10,DP001,0
119619,C04619,19,Female,Delhi,R0401,Restaurant_222,Burger,3.8,3.4,534,2.0,11,2024-01-17,10,UPI,5,DP005,1
119620,C04620,44,Female,Delhi,R0463,Restaurant_342,Burger,4.0,3.9,458,1.4,6,2024-01-06,7,UPI,0,DP004,1
119621,C04621,56,Female,Bangalore,R0042,Restaurant_16,Desserts,3.9,3.2,471,4.6,28,2024-12-20,1,Debit Card,0,DP001,1
119622,C04622,28,Female,Pune,R0108,Restaurant_481,Biryani,4.7,3.0,543,8.1,32,2025-12-12,6,UPI,15,DP002,0
119623,C04623,18,Male,Mumbai,R0030,Restaurant_356,Desserts,3.9,3.0,665,10.0,41,2024-06-08,12,UPI,25,DP002,0
119624,C04624,53,Female,Bangalore,R0086,Restaurant_231,Desserts,4.2,3.6,499,6.2,31,2024-04-27,14,Wallet,20,DP005,0
119625,C04625,44,Female,Hyderabad,R0402,Restaurant_96,Desserts,3.6,3.1,527,4.3,27,2025-04-25,9,Credit Card,25,DP004,0
119626,C04626,27,Female,Mumbai,R0169,Restaurant_447,Biryani,4.0,4.6,595,7.9,39,2024-02-20,19,Credit Card,5,DP003,1
119627,C04627,29,Male,Kolkata,R0385,Restaurant_253,South Indian,4.9,4.9,717,13.1,75,2024-04-15,14,Debit Card,0,DP003,1
119628,C04628,45,Female,Hyderabad,R0106,Restaurant_480,Desserts,4.7,4.4,779,12.9,68,2024-03-19,20,Wallet,0,DP004,0
119629,C04629,31,Male,Chennai,R0225,Restaurant_57,Burger,4.5,4.3,672,7.1,36,2024-09-02,4,Cash,10,DP001,0
119630,C04630,35,Male,Hyderabad,R0432,Restaurant_74,Biryani,3.8,3.8,533,9.4,37,2025-09-23,9,Debit Card,15,DP005,0
119631,C04631,49,Female,Chennai,R0070,Restaurant_476,Biryani,4.9,3.9,529,2.0,9,2024-11-17,0,Cash,0,DP001,0
119632,C04632,46,Female,Kolkata,R0320,Restaurant_303,Desserts,4.4,4.1,572,14.6,66,2025-12-28,7,UPI,5,DP005,0
119633,C04633,20,Female,Chennai,R0025,Restaurant_8,Chinese,4.1,4.9,520,9.5,52,2025-04-28,22,Cash,15,DP004,1
119634,C04634,57,Female,Delhi,R0114,Restaurant_369,Chinese,3.6,3.9,605,10.7,71,2024-03-20,13,Cash,10,DP002,0
119635,C04635,58,Male,Delhi,R0068,Restaurant_111,Burger,5.0,4.6,659,14.1,56,2024-10-17,17,Wallet,20,DP005,1
119636,C04636,49,Female,Delhi,R0183,Restaurant_247,North Indian,4.2,3.4,657,9.0,62,2024-09-12,9,Wallet,10,DP005,1
119637,C04637,51,Female,Delhi,R0294,Restaurant_94,Burger,4.5,4.6,646,2.9,11,2025-05-05,10,Credit Card,5,DP003,1
119638,C04638,46,Male,Mumbai,R0067,Restaurant_226,South Indian,4.1,3.6,654,13.7,78,2024-07-09,1,Wallet,0,DP005,1
119639,C04639,46,Female,Pune,R0326,Restaurant_417,North Indian,4.8,5.0,671,8.5,55,2024-06-12,4,Wallet,15,DP003,0
119640,C04640,37,Male,Delhi,R0012,Restaurant_220,Biryani,4.1,4.4,529,6.7,32,2024-06-18,14,Credit Card,20,DP003,1
119641,C04641,20,Female,Mumbai,R0146,Restaurant_297,North Indian,3.7,3.3,552,5.1,26,2025-08-25,20,UPI,5,DP002,0
119642,C04642,49,Male,Pune,R0271,Restaurant_434,Desserts,4.8,3.9,590,1.1,6,2025-07-28,8,Wallet,15,DP001,1
119643,C04643,56,Female,Mumbai,R0288,Restaurant_204,South Indian,3.6,4.8,506,11.8,54,2025-10-06,10,Wallet,15,DP003,1
119644,C04644,27,Male,Bangalore,R0359,Restaurant_72,Burger,4.2,4.5,683,4.6,19,2025-01-01,6,Credit Card,0,DP004,1
119645,C04645,52,Female,Pune,R0075,Restaurant_27,South Indian,3.7,3.7,611,12.3,50,2024-06-22,3,Wallet,15,DP004,0
119646,C04646,23,Female,Bangalore,R0060,Restaurant_371,South Indian,4.8,4.0,667,8.5,36,2025-06-19,10,Cash,5,DP004,0
119647,C04647,21,Male,Bangalore,R0052,Restaurant_140,Desserts,4.1,3.2,500,9.0,43,2024-03-23,6,Credit Card,15,DP002,0
119648,C04648,38,Female,Mumbai,R0155,Restaurant_332,Burger,3.6,4.1,588,3.4,23,2025-10-14,13,Credit Card,15,DP004,0
119649,C04649,58,Male,Delhi,R0325,Restaurant_471,Burger,4.3,3.8,496,4.2,27,2024-04-06,3,Debit Card,20,DP002,0
119650,C04650,57,Male,Chennai,R0106,Restaurant_261,Desserts,4.1,3.1,663,13.2,60,2024-10-08,1,UPI,15,DP001,0
119651,C04651,20,Female,Hyderabad,R0321,Restaurant_83,North Indian,4.5,3.5,687,3.0,18,2025-01-06,16,UPI,5,DP001,0
119652,C04652,26,Male,Delhi,R0484,Restaurant_311,Chinese,4.5,3.9,568,14.0,76,2025-08-24,17,Cash,25,DP002,1
119653,C04653,31,Female,Pune,R0180,Restaurant_404,Pizza,4.2,3.9,517,14.0,69,2025-03-24,14,UPI,20,DP005,0
119654,C04654,40,Male,Chennai,R0485,Restaurant_270,Burger,4.1,4.9,621,2.1,12,2025-05-18,5,Credit Card,20,DP003,1
119655,C04655,36,Female,Kolkata,R0405,Restaurant_425,Pizza,5.0,3.6,504,4.6,19,2024-10-14,17,Cash,15,DP005,0
119656,C04656,23,Female,Hyderabad,R0064,Restaurant_454,Burger,4.9,4.6,599,4.3,23,2025-05-10,13,UPI,25,DP004,0
119657,C04657,23,Female,Delhi,R0153,Restaurant_276,Pizza,3.7,3.8,579,7.0,45,2025-10-25,8,Credit Card,10,DP001,1
119658,C04658,22,Female,Delhi,R0470,Restaurant_107,Burger,3.6,4.6,607,3.0,13,2025-02-16,19,Wallet,15,DP004,0
119659,C04659,24,Female,Delhi,R0193,Restaurant_356,North Indian,3.8,3.2,476,3.9,19,2025-02-27,17,Wallet,15,DP005,0
119660,C04660,50,Male,Kolkata,R0070,Restaurant_396,Biryani,4.1,3.6,493,9.4,53,2024-10-11,20,Cash,0,DP002,1
119661,C04661,46,Female,Bangalore,R0465,Restaurant_468,Burger,3.6,3.8,528,6.0,32,2025-06-06,8,Cash,25,DP003,1
119662,C04662,45,Female,Mumbai,R0462,Restaurant_249,Biryani,4.9,4.3,716,11.9,70,2025-03-24,15,Debit Card,25,DP003,0
119663,C04663,20,Female,Pune,R0422,Restaurant_325,Chinese,3.8,3.5,552,14.5,93,2025-05-02,11,Wallet,25,DP004,0
119664,C04664,43,Male,Mumbai,R0086,Restaurant_441,Chinese,4.8,4.8,569,11.1,56,2025-04-24,5,UPI,0,DP001,0
119665,C04665,20,Female,Bangalore,R0141,Restaurant_203,Biryani,4.0,3.3,442,6.0,25,2024-08-29,15,Wallet,20,DP004,1
119666,C04666,24,Male,Mumbai,R0187,Restaurant_41,North Indian,4.3,4.7,615,13.8,75,2025-06-27,12,Wallet,5,DP003,0
119667,C04667,24,Male,Delhi,R0189,Restaurant_73,Biryani,4.5,4.3,591,3.3,21,2024-01-29,22,UPI,25,DP001,1
119668,C04668,32,Female,Delhi,R0296,Restaurant_217,Burger,4.3,3.5,748,13.7,64,2024-03-20,20,Wallet,10,DP003,0
119669,C04669,25,Male,Pune,R0092,Restaurant_211,Pizza,4.1,3.9,755,13.8,65,2024-01-08,0,Debit Card,25,DP002,1
119670,C04670,38,Female,Chennai,R0060,Restaurant_468,Burger,4.7,4.6,518,4.1,27,2024-07-24,17,Debit Card,20,DP001,0
119671,C04671,24,Female,Pune,R0204,Restaurant_404,Burger,4.7,3.2,545,8.3,36,2024-12-11,2,Debit Card,25,DP001,0
119672,C04672,19,Male,Hyderabad,R0459,Restaurant_93,Biryani,4.7,3.9,650,12.0,51,2025-09-01,17,Cash,20,DP004,0
119673,C04673,46,Male,Delhi,R0051,Restaurant_181,North Indian,3.7,4.2,540,1.1,4,2024-06-30,19,Cash,5,DP003,0
119674,C04674,46,Female,Mumbai,R0169,Restaurant_30,North Indian,3.6,4.8,510,5.4,33,2025-09-08,16,UPI,15,DP002,0
119675,C04675,34,Female,Chennai,R0199,Restaurant_30,Biryani,4.6,3.4,558,1.9,9,2024-11-13,4,Cash,10,DP005,1
119676,C04676,56,Male,Delhi,R0268,Restaurant_302,Pizza,4.7,3.1,678,14.8,67,2024-10-07,14,Wallet,10,DP005,1
119677,C04677,53,Male,Chennai,R0030,Restaurant_61,South Indian,4.1,3.8,581,9.8,58,2025-02-06,15,UPI,5,DP001,0
119678,C04678,51,Male,Chennai,R0355,Restaurant_235,South Indian,3.5,3.5,530,9.2,62,2024-09-20,23,Cash,0,DP004,1
119679,C04679,52,Male,Bangalore,R0389,Restaurant_382,South Indian,3.9,3.7,634,8.4,38,2024-05-31,13,Cash,10,DP002,0
119680,C04680,18,Female,Hyderabad,R0357,Restaurant_218,Pizza,3.8,3.1,612,14.5,64,2025-06-28,7,Credit Card,20,DP005,0
119681,C04681,37,Female,Kolkata,R0314,Restaurant_348,North Indian,3.7,3.9,671,12.4,84,2025-04-19,15,Credit Card,10,DP003,1
119682,C04682,21,Female,Kolkata,R0153,Restaurant_441,Desserts,4.8,3.6,576,12.2,70,2024-12-02,7,UPI,20,DP002,0
119683,C04683,31,Female,Mumbai,R0185,Restaurant_204,Biryani,4.2,3.0,535,1.8,7,2025-10-17,15,Cash,20,DP002,0
119684,C04684,38,Male,Mumbai,R0206,Restaurant_88,Biryani,3.9,5.0,442,4.2,21,2025-10-24,23,UPI,25,DP005,1
119685,C04685,37,Female,Pune,R0038,Restaurant_3,Chinese,4.9,3.7,626,1.1,6,2024-03-01,20,Wallet,15,DP003,0
119686,C04686,34,Male,Kolkata,R0394,Restaurant_288,Burger,5.0,4.8,616,8.0,32,2025-04-04,9,Credit Card,0,DP001,0
119687,C04687,57,Female,Chennai,R0500,Restaurant_253,Burger,4.9,3.7,720,11.6,76,2024-07-23,16,Debit Card,5,DP002,0
119688,C04688,52,Female,Delhi,R0039,Restaurant_44,Burger,4.6,4.9,644,9.7,54,2024-12-16,6,Cash,20,DP004,0
119689,C04689,25,Female,Chennai,R0213,Restaurant_176,Chinese,4.4,4.2,541,2.0,12,2024-05-05,11,Cash,5,DP005,1
119690,C04690,44,Female,Delhi,R0105,Restaurant_56,Chinese,3.8,3.8,432,4.1,17,2024-01-03,0,Wallet,0,DP004,0
119691,C04691,47,Male,Pune,R0106,Restaurant_126,North Indian,4.0,4.6,666,4.5,25,2025-05-29,17,Debit Card,10,DP001,1
119692,C04692,47,Male,Pune,R0209,Restaurant_318,Desserts,4.5,3.9,658,2.1,14,2025-05-16,13,Debit Card,15,DP005,0
119693,C04693,38,Female,Pune,R0414,Restaurant_231,Chinese,4.3,4.2,539,7.1,48,2024-10-23,6,Wallet,20,DP003,0
119694,C04694,37,Male,Chennai,R0148,Restaurant_312,North Indian,4.1,3.8,497,3.2,20,2025-12-03,19,Cash,5,DP005,0
119695,C04695,21,Female,Mumbai,R0125,Restaurant_392,South Indian,3.5,3.6,513,13.3,86,2024-06-22,1,UPI,10,DP004,0
119696,C04696,33,Female,Bangalore,R0053,Restaurant_280,Desserts,4.2,3.3,594,4.9,28,2024-12-21,8,UPI,25,DP005,0
119697,C04697,55,Male,Pune,R0402,Restaurant_90,Desserts,4.2,4.0,551,2.7,16,2025-10-23,15,Debit Card,20,DP004,1
119698,C04698,32,Female,Delhi,R0342,Restaurant_126,Biryani,4.6,3.0,707,6.2,33,2024-06-25,19,UPI,5,DP004,1
119699,C04699,20,Female,Chennai,R0484,Restaurant_136,South Indian,4.0,4.7,527,13.4,72,2025-12-12,13,Debit Card,25,DP002,0
119700,C04700,44,Male,Chennai,R0011,Restaurant_117,Burger,4.1,4.6,590,8.1,32,2024-06-15,18,UPI,10,DP004,1
119701,C04701,40,Female,Hyderabad,R0142,Restaurant_352,Chinese,3.6,4.6,453,2.1,8,2024-01-31,15,UPI,10,DP005,1
119702,C04702,23,Female,Bangalore,R0366,Restaurant_404,North Indian,3.9,4.8,624,1.2,8,2025-05-23,9,Cash,25,DP002,0
119703,C04703,28,Female,Chennai,R0423,Restaurant_227,North Indian,3.9,3.3,545,2.9,19,2024-07-20,13,Credit Card,5,DP001,0
119704,C04704,43,Male,Kolkata,R0128,Restaurant_370,Desserts,4.1,4.9,475,7.9,55,2024-03-22,17,Credit Card,5,DP003,1
119705,C04705,22,Male,Hyderabad,R0213,Restaurant_211,Desserts,4.7,4.2,580,11.4,62,2025-09-25,19,UPI,25,DP004,1
119706,C04706,52,Male,Kolkata,R0335,Restaurant_411,Desserts,3.6,4.6,608,14.7,83,2025-10-13,13,Credit Card,20,DP001,0
119707,C04707,42,Male,Delhi,R0343,Restaurant_359,Burger,4.0,4.5,557,15.0,70,2025-09-13,3,Debit Card,5,DP003,1
119708,C04708,33,Male,Pune,R0224,Restaurant_283,North Indian,4.3,4.8,571,4.1,23,2024-02-27,21,Cash,5,DP003,1
119709,C04709,34,Male,Delhi,R0432,Restaurant_209,Burger,4.9,3.3,519,9.0,59,2025-08-23,1,Credit Card,5,DP002,0
119710,C04710,19,Male,Bangalore,R0451,Restaurant_28,North Indian,3.9,3.1,541,11.8,55,2024-02-13,2,Cash,5,DP001,0
119711,C04711,39,Female,Hyderabad,R0208,Restaurant_125,Desserts,3.6,3.4,513,8.7,40,2025-12-19,20,UPI,0,DP005,1
119712,C04712,36,Male,Hyderabad,R0483,Restaurant_330,South Indian,3.8,4.2,634,8.6,59,2025-02-08,7,Credit Card,0,DP003,0
119713,C04713,31,Female,Pune,R0106,Restaurant_14,Desserts,4.3,3.8,551,3.9,26,2024-03-15,0,Wallet,0,DP004,0
119714,C04714,19,Male,Delhi,R0228,Restaurant_232,Burger,4.5,3.8,576,12.2,53,2025-04-21,13,UPI,0,DP005,1
119715,C04715,35,Female,Pune,R0378,Restaurant_297,Chinese,4.2,3.5,729,12.4,81,2024-04-10,4,Debit Card,25,DP002,0
119716,C04716,56,Female,Mumbai,R0182,Restaurant_5,Burger,3.7,5.0,663,14.0,57,2024-05-26,15,Credit Card,25,DP002,0
119717,C04717,32,Male,Mumbai,R0143,Restaurant_344,Biryani,4.2,4.6,555,4.4,28,2025-09-28,19,UPI,10,DP002,1
